t,F
4.996500,158.675000
4.997300,160.308000
4.998100,161.917000
4.998900,150.357000
4.999700,149.527000
5.000500,159.123000
5.001300,161.076000
5.002100,157.911000
5.002900,158.351000
5.003700,164.740000
5.004500,173.675000
5.005300,180.807000
5.006100,187.699000
5.006900,182.637000
5.007700,174.628000
5.008500,165.447000
5.009300,160.161000
5.010100,155.432000
5.010900,153.537000
5.011700,154.225000
5.012500,156.856000
5.013300,156.226000
5.014100,155.998000
5.014900,156.427000
5.015700,156.963000
5.016500,157.788000
5.017300,159.596000
5.018100,159.400000
5.018900,147.547000
5.019700,148.097000
5.020600,158.610000
5.021400,156.293000
5.022200,145.217000
5.022900,140.048000
5.023800,144.213000
5.024600,152.865000
5.025400,159.760000
5.026200,167.141000
5.027000,163.526000
5.027800,159.856000
5.028600,160.335000
5.029400,160.824000
5.031800,158.694000
5.032600,160.090000
5.033400,159.092000
5.034200,158.515000
5.035000,158.544000
5.035800,161.024000
5.036600,160.902000
5.037400,163.344000
5.038200,161.442000
5.039000,150.756000
5.039800,154.844000
5.040600,163.772000
5.041400,162.616000
5.042200,158.258000
5.043000,155.806000
5.043800,156.391000
5.044600,156.206000
5.045400,158.325000
5.046200,160.922000
5.047000,157.273000
5.047800,157.929000
5.048600,159.512000
5.049400,158.721000
5.050200,155.226000
5.051000,154.216000
5.051800,155.911000
5.052600,158.757000
5.053400,161.568000
5.054200,170.026000
5.055000,178.031000
5.055800,182.567000
5.056600,181.947000
5.057400,181.367000
5.058200,169.834000
5.059000,150.068000
5.059800,154.119000
5.060600,164.592000
5.061400,162.752000
5.062200,157.024000
5.063000,155.875000
5.063800,156.509000
5.064600,156.006000
5.065400,158.667000
5.066200,161.778000
5.067000,157.700000
5.067800,157.789000
5.068600,159.255000
5.069400,158.364000
5.070200,155.165000
5.071000,151.049000
5.071800,144.242000
5.072600,141.727000
5.073400,142.679000
5.074200,150.624000
5.075000,156.654000
5.075800,159.193000
5.076600,161.051000
5.077400,163.566000
5.078200,159.403000
5.079000,150.109000
5.079800,153.404000
5.080600,162.149000
5.081400,161.134000
5.082200,157.976000
5.083000,158.288000
5.083800,158.195000
5.084600,158.169000
