时间(s),电流(mA)
9.4693,157.782
9.4949,158.941
9.5206,158.073
9.5462,158.712
9.5719,158.155
9.5976,159.357
9.6232,157.941
9.6488,159.072
9.6745,158.17
9.7002,159.034
9.7258,158.704
9.7259,158.012
9.7771,158.584
9.8028,158.33
9.8284,158.605
9.8541,158.57
9.8797,158.812
9.9054,157.28699999999998
9.931,157.69620000000003
9.9567,157.813
9.9823,158.497
10.008,157.062
10.0336,158.283
10.0593,157.27
10.0849,158.268
10.1106,157.549
10.1363,158.474
10.1619,157.908
10.1876,159.375
10.2132,157.053
10.2389,159.268
10.2645,157.089
10.2902,159.068
10.3159,157.505
10.3415,158.688
10.3672,157.861
10.3928,158.893
10.4185,157.34
10.4442,158.966
10.4698,157.125
10.4955,159.077
10.5211,157.601
10.5468,158.354
10.5724,158.007
10.5981,158.401
10.6237,158.132
10.6494,158.532
10.6751,158.175
10.7007,158.724
10.7264,157.729
10.752,158.314
10.7777,158.803
10.8034,158.184
10.829,158.94
10.8547,158.089
10.8803,159.042
10.906,157.891
10.9317,158.736
10.9573,158.389
10.983,159.222
11.0086,157.65
11.0343,159.199
11.06,157.399
11.0856,159.641
11.1113,157.495
11.1369,159.417
11.1626,158.173
11.1882,159.458
11.2139,157.942
11.2395,159.466
11.2652,157.511
11.2908,159.571
11.3165,157.143
11.3422,159.415
11.3678,158.138
11.3935,158.921
11.4191,157.988
11.4448,158.686
11.4704,158.176
11.4961,159.244
11.5217,157.85
11.5474,159.319
11.573,158.564
11.5987,158.616
11.6244,158.418
11.65,157.877
11.6757,159.045
11.7013,158.7
11.727,158.422
11.7526,158.516
11.7783,158.963
11.804,158.335
11.8296,158.81
11.8553,158.009
11.8809,159.327
11.9066,157.545
11.9322,159.426
11.9579,158.197
11.9835,159.286
12.0092,157.689
12.0349,159.11
12.0605,158.205
12.0862,159.599
12.1118,157.557
12.1375,158.46099999999996
12.1631,158.107
12.1888,159.483
12.2144,157.559
12.2401,159.312
12.2658,158.734
12.2914,159.44
12.3171,157.886
12.3427,159.509
12.3684,157.814
12.394,158.665
12.4197,158.007
12.4454,157.436
12.471,158.34
12.4967,157.78
12.5223,157.578
12.548,158.25
12.5736,157.533
12.5993,158.474
12.625,157.877
12.6506,157.876
12.6762,157.939
12.7019,157.065
12.7275,158.138
12.7532,158.991
12.7788,159.036
12.8045,157.668
12.8301,159.248
12.8558,157.337
12.8814,158.923
12.9071,157.335
12.9327,158.759
12.9584,157.826
12.984,158.819
13.0097,157.392
13.0353,159.423
13.061,157.301
13.0866,159.61
13.1123,157.373
13.1379,158.86
13.1636,157.259
13.1893,159.574
13.2149,157.179
13.2406,159.339
13.2662,157.524
13.2919,158.658
13.3176,157.729
13.3432,158.65
13.3689,157.643
13.3946,158.753
13.4202,157.458
13.4459,159.28
13.4715,157.971
13.4972,158.005
13.5229,158.151
13.5485,158.96
13.5742,158.044
13.5998,158.053
13.6255,158.267
13.6512,158.125
13.6768,158.924
13.7025,157.553
13.7281,158.692
13.7538,157.998
13.7795,158.81
13.8051,157.925
13.8308,159.114
13.8564,157.444
13.8821,159.576
13.9078,157.409
13.9334,159.524
13.9591,157.266
13.9847,158.991
14.0104,157.291
14.0361,159.118
14.0617,157.703
14.0874,159.207
14.113,157.358
14.1387,159.874
14.1644,157.192
14.19,159.526
14.2157,157.906
14.2413,159.275
14.267,157.934
14.2927,158.6
14.3183,157.853
14.344,159.354
14.3696,157.957
14.3953,159.105
14.421,158.015
14.4466,159.04
14.4723,158.719
14.498,158.18
14.5236,157.959
14.5493,158.563
14.5749,158.814
14.6006,158.017
14.6263,159.154
14.6519,158.079
14.6776,159.051
14.7032,157.756
14.7289,158.863
14.7545,158.37
14.7802,159.23
14.8058,157.248
14.8315,159.402
14.8572,157.284
14.8828,156.435
14.9085,157.61180000000002
14.9341,157.2064
14.9598,157.595
14.9855,159.008
15.0111,156.735
15.0368,159.035
15.0624,157.33
15.0881,158.463
15.1138,157.311
15.1394,158.75
15.1651,156.994
15.1907,158.8
15.2164,157.97019999999998
15.2421,158.916
15.2677,157.124
15.2934,158.017
15.319,157.465
15.3447,157.664
15.3704,157.257
15.396,157.843
15.4217,157.277
15.4473,158.019
15.473,157.156
15.4987,157.435
15.5243,157.638
15.55,156.714
15.5757,157.737
15.6013,156.716
15.627,157.811
15.6527,157.135
15.6783,157.717
15.704,156.969
15.7296,157.751
15.7553,157.5464
15.7809,158.136
15.8066,157.52720000000002
15.8323,158.694
15.8579,156.498
15.8836,157.86
15.9092,156.806
15.9349,158.149
15.9605,156.7
15.9862,158.258
16.0119,157.62939999999998
16.0375,158.705
16.0632,157.6752
16.0888,158.28
16.1145,156.893
16.1402,158.121
16.1658,157.375
16.1915,157.887
16.2171,157.19
16.2428,158.415
16.2684,156.899
16.2941,157.929
16.3198,157.034
16.3454,157.695
16.3711,157.449
16.3967,157.048
16.4224,158.144
16.448,157.694
16.4737,157.8
16.4994,157.337
16.525,157.466
16.5507,157.272
16.5763,157.843
16.602,156.754
16.6276,158.793
16.6533,156.631
16.6789,158.383
16.7046,156.887
16.7302,158.411
16.7559,156.975
16.7816,157.877
16.8072,156.809
16.8329,158.677
16.8585,157.7974
16.8842,158.675
16.9098,157.5918
16.9355,158.373
16.9611,156.797
16.9868,157.912
17.0125,157.089
17.0381,158.249
17.0638,156.929
17.0894,158.545
17.1151,156.854
17.1408,158.933
17.1664,157.103
17.1921,157.706
17.2178,157.739
17.2434,157.562
17.2691,157.455
17.2947,157.418
17.3204,157.26
17.3461,157.576
17.3717,157.203
17.3974,156.0374
17.423,156.506
17.4487,156.702
17.4744,157.282
17.5,156.87400000000002
17.5257,156.675
17.5513,156.79220000000004
17.577,157.383
17.6027,156.94940000000003
17.6283,157.773
17.654,157.2614
17.6796,157.124
17.7053,156.822
17.7309,158.609
17.7566,157.5198
17.7822,157.797
17.8079,157.70620000000002
17.8336,158.66
17.8592,157.076
17.8849,158.715
17.9105,156.744
17.9362,157.913
17.9619,157.016
17.9875,157.668
18.0132,157.56959999999998
18.0389,158.49
18.0645,156.735
18.0902,157.939
18.1158,156.871
18.1415,157.641
18.1672,157.029
18.1928,156.94
18.2185,157.288
18.2441,157.496
18.2698,156.76
18.2955,157.426
18.3211,157.184
18.3468,157.574
18.3725,157.967
18.3981,156.738
18.4238,158.336
18.4494,157.284
18.4751,157.252
18.5007,157.4826
18.5264,158.481
18.5521,157.56060000000002
18.5777,158.091
18.6034,156.677
18.629,158.113
18.6547,157.47099999999998
18.6803,157.784
18.706,157.44
18.7317,158.588
18.7573,157.52280000000002
18.783,158.255
18.8086,157.4086
18.8343,158.401
18.86,156.661
18.8856,157.529
18.9113,157.3614
18.9369,158.34
18.9626,156.614
18.9882,157.663
19.0139,156.932
19.0396,158.04
19.0652,156.994
19.0909,158.045
19.1165,156.986
19.1422,158.1
19.1679,157.11
19.1935,157.819
19.2192,157.902
19.2448,157.451
19.2705,158.099
19.2962,157.514
19.3218,158.206
19.3475,158.291
19.3731,158.177
19.3988,157.924
19.4244,159.059
19.4501,157.765
19.4757,159.215
19.5014,157.194
19.527,159.357
19.5527,157.334
19.5784,158.816
19.604,157.626
19.6297,159.342
19.6553,157.583
19.681,159.738
19.7066,157.227
19.7323,158.26839999999999
19.758,157.264
19.7836,159.169
19.8093,157.944
19.8349,159.32
19.8606,158.303
19.8862,158.165
19.9119,158.0066
19.9376,157.58
19.9632,157.991
19.9889,157.994
20.0145,157.725
20.0402,158.61
20.0659,157.374
20.0915,158.292
20.1172,157.53
20.1429,158.187
20.1685,158.022
20.1942,156.959
20.2198,157.315
20.2455,157.419
20.2712,158.077
20.2968,156.754
20.3225,158.454
20.3482,157.034
20.3738,158.329
20.3995,157.053
20.4251,158.227
20.4508,157.215
20.4765,158.122
20.5021,156.913
20.5278,159.129
20.5534,156.641
20.5791,158.996
20.6048,156.883
20.6304,158.673
20.6561,157.245
20.6818,158.271
20.7074,157.383
20.7331,158.803
20.7587,156.737
20.7844,158.542
20.8101,156.893
20.8357,158.876
20.8614,157.466
20.8871,157.752
20.9127,157.755
20.9384,157.89
20.964,157.1
20.9897,158.047
21.0154,157.421
21.041,158.278
21.0667,157.542
21.0924,157.717
21.118,158.201
21.1437,157.565
21.1693,158.35
21.195,157.348
21.2206,158.193
21.2463,157.856
21.272,157.871
21.2976,156.884
21.3233,158.884
21.349,157.562
21.3746,158.397
21.4003,157.244
21.4259,158.611
21.4516,157.353
21.4772,159.231
21.5029,156.897
21.5285,159.197
21.5542,156.874
21.5798,158.688
21.6055,157.538
21.6312,158.827
21.6568,157.598
21.6825,158.698
21.7082,156.978
21.7338,158.96
21.7595,156.795
21.7852,158.393
21.8108,157.184
21.8365,158.007
21.8621,156.777
21.8878,158.095
21.9134,157.408
21.9391,158.249
21.9648,157.866
21.9904,157.407
22.0161,157.265
22.0418,158.119
22.0674,158.02
22.0931,157.192
22.1187,158.429
22.1444,157.725
22.17,158.26
22.1957,157.761
22.2214,158.364
22.247,157.436
22.2727,158.491
22.2983,157.052
22.324,158.553
22.3497,157.514
22.3753,158.407
22.401,157.15720000000002
22.4266,156.8064
22.4523,157.251
22.478,158.299
22.5036,156.854
22.5293,158.401
22.5549,157.158
22.5806,157.812
