时间(s),电流(mA)
9.9848,159.215
10.0105,157.594
10.0361,156.4388
10.0618,157.4376
10.0875,156.96599999999998
10.1131,157.592
10.1388,158.558
10.1645,156.419
10.1901,158.305
10.2158,156.48
10.2415,158.369
10.2672,157.095
10.2928,157.85
10.3185,157.346
10.3442,158.294
10.3698,156.629
10.3955,157.664
10.4212,157.481
10.4469,156.655
10.4725,157.99439999999998
10.4982,157.0716
10.5239,157.414
10.5495,157.947
10.5752,157.474
10.6009,157.658
10.6266,158.303
10.6522,157.434
10.6779,157.51
10.7036,157.439
10.7292,158.512
10.7549,157.047
10.7806,158.592
10.8062,156.883
10.8319,158.533
10.8575,157.536
10.8832,158.373
10.9089,157.285
10.9345,158.752
10.9602,157.155
10.9859,158.827
11.0116,156.801
11.0372,158.561
11.0629,157.101
11.0886,158.704
11.1142,156.899
11.1399,159.018
11.1656,157.029
11.1912,158.543
11.2169,157.399
11.2426,158.199
11.2682,157.616
11.2939,158.626
11.3196,157.003
11.3452,158.199
11.3709,158.088
11.3966,157.98
11.4222,158.029
11.4479,158.56
11.4736,157.963
11.4992,158.468
11.5249,158.296
11.5506,158.199
11.5762,158.544
11.6019,157.348
11.6276,158.733
11.6532,157.557
11.6789,158.343
11.7046,157.784
11.7302,158.433
11.7559,157.661
11.7816,158.807
11.8072,157.114
11.8329,159.492
11.8586,157.106
11.8842,159.094
11.9099,157.335
11.9356,158.695
11.9612,157.499
11.9869,158.633
12.0126,157.263
12.0382,159.237
12.0639,157.13
12.0896,159.184
12.1152,157.313
12.1409,158.992
12.1666,157.707
12.1922,158.397
12.2179,157.953
12.2436,158.426
12.2693,157.605
12.2949,158.912
12.3206,157.614
12.3463,158.696
12.3719,158.14
12.3976,157.794
12.4233,158.466
12.4489,158.031
12.4746,158.583
12.5003,158.12
12.5259,158.062
12.5516,156.7806
12.5773,157.2572
12.6029,157.715
12.6286,157.961
12.6543,156.564
12.6799,157.359
12.7056,156.842
12.7312,158.058
12.7569,156.489
12.7826,158.468
12.8082,156.638
12.8339,158.716
12.8596,156.946
12.8852,158.129
12.9109,157.324
12.9366,158.474
12.9622,156.423
12.9879,158.331
13.0135,157.394
13.0392,158.568
13.0649,157.322
13.0905,158.564
13.1162,157.017
13.1419,158.942
13.1675,157.185
13.1932,158.763
13.2189,157.627
13.2445,157.954
13.2702,157.911
13.2959,157.923
13.3215,157.759
13.3472,158.175
13.3729,158.42
13.3986,157.547
13.4242,158.386
13.4499,158.156
13.4756,157.97
13.5012,157.725
13.5269,158.135
13.5526,158.049
13.5782,159.095
13.6039,157.29
13.6296,159.283
13.6552,157.255
13.6809,158.626
13.7066,157.397
13.7323,158.638
13.7579,157.101
13.7836,159.123
13.8093,157.179
13.8349,159.074
13.8606,157.735
13.8863,158.587
13.9119,157.322
13.9376,159.24
13.9633,157.17
13.9889,159.124
14.0146,157.313
14.0403,159.055
14.066,157.578
14.0916,158.534
14.1173,157.957
14.143,158.782
14.1687,157.598
14.1943,158.322
14.22,158.713
14.2457,158.425
14.2713,157.996
14.297,158.289
14.3227,157.676
14.3483,157.812
14.374,158.326
14.3997,157.792
14.4253,158.122
14.451,158.361
14.4767,158.308
14.5023,156.89
14.528,158.514
14.5537,157.87
14.5794,158.516
14.605,157.769
14.6307,159.093
14.6564,157.381
14.682,159.188
14.7077,157.184
14.7334,158.802
14.759,157.665
14.7847,159.592
14.8104,157.147
14.836,159.607
14.8617,157.725
14.8874,158.741
14.913,157.998
14.9387,159.021
14.9644,157.917
14.9901,158.914
15.0157,157.622
15.0414,158.345
15.0671,157.5354
15.0928,156.596
15.1184,157.523
15.1441,157.591
15.1698,157.472
15.1954,157.531
15.2211,157.434
15.2468,157.911
15.2725,157.377
15.2981,158.04
15.3238,157.425
15.3495,157.207
15.3751,157.923
15.4008,156.928
15.4265,158.349
15.4521,157.196
15.4778,157.976
15.5035,157.535
15.5291,158.088
15.5548,157.116
15.5805,158.638
15.6061,157.022
15.6318,159.05
15.6575,156.644
15.6831,158.613
15.7088,157.173
15.7345,158.756
15.7601,157.233
15.7858,158.128
15.8115,157.059
15.8371,159.247
15.8628,156.96
15.8885,159.116
15.9142,157.207
