时间(s),电流(mA)
29.4958,157.698
29.5215,159.317
29.5471,157.713
29.5728,158.372
29.5985,157.708
29.6242,158.837
29.6498,157.864
29.6755,158.852
29.7012,157.953
29.7269,157.57
29.7525,157.869
29.7782,158.653
29.8039,158.459
29.8296,158.071
29.8552,158.68
29.8809,157.802
29.9066,158.91
29.9323,157.957
29.9579,159.418
29.9836,158.396
30.0093,158.626
30.035,157.586
30.0606,159.012
30.0863,157.561
30.112,158.637
30.1377,157.512
30.1634,158.953
30.189,157.473
30.2147,159.461
30.2404,157.21
30.2661,156.63860000000003
30.2917,157.6258
30.3174,156.92580000000004
30.3431,158.182
30.3688,158.042
30.3944,156.536
30.4201,157.872
30.4458,157.048
30.4714,159.098
30.4971,157.098
30.5228,158.377
30.5484,157.449
30.5741,157.828
30.5998,156.918
30.6254,158.395
30.6511,157.789
30.6768,157.92
30.7025,158.254
30.7281,157.687
30.7538,157.742
30.7795,157.779
30.8051,158.252
30.8308,157.21
30.8565,158.817
30.8822,157.867
30.9078,158.577
30.9335,157.976
30.9592,158.622
30.9849,157.783
31.0105,159.078
31.0362,157.587
31.0619,159.564
31.0875,156.979
31.1132,158.493
31.1389,157.586
31.1646,159.43
31.1902,156.945
31.2159,159.119
31.2416,157.678
31.2672,158.954
31.2929,157.521
31.3186,158.384
31.3443,157.359
31.3699,159.097
31.3956,157.888
31.4213,158.436
31.447,158.481
31.4726,158.707
31.4983,157.907
31.524,159.094
31.5496,158.146
31.5753,158.745
31.601,158.165
31.6267,158.217
31.6523,158.919
31.678,158.097
31.7036,157.998
31.7293,157.873
31.755,158.981
31.7807,157.879
31.8063,158.887
31.832,157.893
31.8577,158.877
31.8833,157.877
31.909,158.811
31.9347,157.82
31.9604,159.284
31.986,157.397
32.0117,159.327
32.0374,157.33
32.0631,159.407
32.0888,157.806
32.1144,158.647
32.1401,157.199
32.1658,159.48
32.1914,157.689
32.2171,158.861
32.2428,158.253
32.2685,159.045
32.2941,158.208
32.3198,159.03
32.3455,157.606
32.3712,159.335
32.3968,157.785
32.4225,157.94
32.4482,157.907
32.4738,159.134
32.4995,157.896
32.5252,158.08
32.5508,158.923
32.5765,158.718
32.6022,157.927
32.6279,157.589
32.6536,158.857
32.6792,158.401
32.7049,158.266
32.7306,157.929
32.7562,156.23100000000002
32.7819,157.02980000000002
32.8076,157.266
32.8333,157.576
32.8589,158.387
32.8846,156.858
32.9103,158.035
32.936,157.204
32.9616,158.405
32.9873,157.241
33.013,158.089
33.0386,157.104
33.0643,159.192
33.09,156.899
33.1156,158.695
33.1413,157.141
33.167,158.726
33.1927,157.487
33.2183,158.239
33.244,156.804
33.2697,158.633
33.2953,157.605
33.321,157.953
33.3467,157.61
33.3724,158.661
33.398,157.831
33.4237,158.682
33.4493,157.536
33.475,157.851
33.5007,157.965
33.5263,158.182
33.552,158.085
33.5777,158.411
33.6033,158.28
33.629,157.554
33.6547,158.913
33.6803,157.79
33.706,158.178
33.7317,157.676
33.7573,159.158
33.783,157.559
33.8087,159.191
33.8344,157.027
33.86,159.267
33.8857,157.951
33.9114,158.517
33.9371,157.281
33.9627,159.233
33.9884,157.091
34.0141,158.65
34.0398,157.643
