时间(s),电流(mA)
15.4233,158.006
15.4489,157.344
15.4746,157.629
15.5002,158.348
15.5259,157.774
15.5515,158.725
15.5772,157.286
15.6028,158.763
15.6285,157.24
15.6542,158.447
15.6798,157.521
15.7055,158.502
15.7311,157.343
15.7568,158.618
15.7825,157.133
15.8081,159.471
15.8338,156.99
15.8594,158.823
15.8851,157.444
15.9107,159.1
15.9364,157.791
15.9621,158.509
15.9877,157.364
16.0134,159.426
16.039,157.194
16.0647,158.77
16.0904,157.519
16.116,159.148
16.1417,158.553
16.1673,158.145
16.193,158.25
16.2187,158.707
16.2443,157.769
16.27,158.201
16.2957,158.621
16.3213,158.282
16.347,158.539
16.3727,157.839
16.3983,158.043
16.424,158.247
16.4496,158.516
16.4753,156.906
16.501,158.531
16.5266,158.233
16.5523,158.658
16.578,157.744
16.6036,159.73
16.6293,157.721
16.6549,159.083
16.6806,156.736
16.7063,159.453
16.7319,157.946
16.7576,158.646
16.7833,157.896
16.8089,159.375
16.8346,157.612
16.8602,159.278
16.8859,157.323
16.9115,159.707
16.9372,157.704
16.9629,158.361
16.9885,157.96
17.0142,158.842
17.0398,157.534
17.0655,158.255
17.0911,157.229
17.1168,159.075
17.1425,157.752
17.1681,158.298
17.1938,158.312
17.2195,158.319
17.2451,158.736
17.2708,158.07
17.2964,158.505
17.3221,158.596
17.3478,158.298
17.3734,158.273
17.3991,159.075
17.4247,157.749
17.4504,158.653
17.4761,157.169
17.5017,157.1232
17.5274,158.12
17.553,157.751
17.5787,156.553
17.6044,157.842
17.63,157.47840000000002
17.6557,157.949
17.6814,156.881
17.707,158.167
17.7327,157.124
17.7583,158.23
17.784,156.608
17.8097,158.861
17.8353,156.671
17.861,158.338
17.8866,157.105
17.9123,158.677
17.938,157.703
17.9636,157.727
17.9893,156.773
18.0149,158.271
18.0406,157.629
18.0662,157.709
18.0919,157.963
18.1176,158.556
18.1432,157.666
18.1689,157.893
18.1945,157.46
18.2202,158.196
18.2459,157.961
18.2715,156.85
18.2972,157.735
