时间(s),电流(mA)
13.5798,158.984
13.6054,157.172
13.6311,158.204
13.6568,157.794
13.6825,158.444
13.7081,157.307
13.7338,158.382
13.7595,157.416
13.7852,157.985
13.8108,158.141
13.8365,158.242
13.8622,158.162
13.8878,158.803
13.9135,158.072
13.9392,157.808
13.9649,158.78
13.9905,157.619
14.0162,158.118
14.0419,157.846
14.0675,158.925
14.0932,157.364
14.1189,159.029
14.1445,157.483
14.1702,159.644
14.1959,157.832
14.2216,158.518
14.2472,156.913
14.2729,159.609
14.2986,157.589
14.3243,158.745
14.3499,157.69
14.3756,159.018
14.4013,157.309
14.4269,159.048
14.4526,157.444
14.4783,158.873
14.504,157.925
14.5296,157.934
14.5553,157.49360000000001
14.581,156.788
14.6067,157.018
14.6323,157.803
14.658,156.758
14.6837,157.611
14.7094,157.309
14.735,157.536
14.7607,157.685
14.7864,158.274
14.812,157.103
14.8377,157.687
14.8634,157.524
14.8891,157.533
14.9147,157.856
14.9404,157.493
14.9661,157.85
14.9918,157.123
15.0174,158.413
15.0431,157.449
15.0688,158.128
15.0945,156.921
15.1202,157.788
15.1458,157.097
15.1715,159.606
15.1972,157.235
15.2229,158.782
15.2485,157.128
15.2742,158.793
15.2999,157.703
15.3256,158.559
15.3512,157.423
15.3769,158.932
15.4026,156.979
15.4282,158.864
15.4539,157.206
15.4796,158.304
15.5052,157.122
15.5309,158.875
15.5566,157.502
15.5823,158.952
15.6079,157.857
15.6336,158.1
15.6593,158.171
15.685,158.238
15.7106,157.349
15.7363,157.784
15.762,158.284
15.7877,158.175
15.8133,158.72
15.839,157.758
15.8647,158.446
15.8904,158.241
15.916,158.138
15.9417,157.082
15.9674,158.475
15.9931,157.779
16.0187,159.595
16.0444,157.248
16.0701,158.505
16.0958,157.021
16.1215,158.522
16.1471,157.707
16.1728,159.218
16.1985,157.07
16.2242,158.651
16.2498,157.313
16.2755,158.805
16.3012,157.012
16.3269,158.393
16.3526,157.344
16.3782,159.572
16.4039,157.691
16.4296,158.616
16.4553,157.723
16.4809,158.813
16.5066,158.202
16.5323,158.149
16.558,157.295
16.5837,158.437
16.6093,158.367
16.635,158.062
16.6607,158.409
16.6864,158.424
16.712,157.764
16.7377,157.968
16.7634,158.3
16.7891,157.846
16.8148,158.16
16.8404,157.588
16.8661,159.53
16.8918,157.943
16.9175,158.438
16.9432,157.589
16.9688,158.77
16.9945,158.069
17.0202,156.2344
17.0459,157.16079999999997
17.0715,156.77100000000002
17.0972,157.2
17.1229,157.877
17.1486,156.543
17.1743,158.478
17.1999,157.442
17.2256,158.167
17.2513,157.165
17.277,158.679
17.3026,157.83499999999998
17.3283,158.099
17.354,156.781
17.3797,158.451
17.4053,157.351
17.431,157.901
17.4567,157.6
17.4824,158.219
17.508,157.475
17.5337,158.433
17.5594,157.378
17.5851,158.224
17.6108,157.615
17.6364,157.689
17.6621,158.092
17.6878,157.468
17.7134,157.481
17.7391,157.548
17.7648,158.664
