时间(s),电流(mA)
9.8023,158.236
9.828,156.745
9.8536,157.793
9.8793,157.067
9.9049,158.063
9.9306,156.721
9.9563,158.399
9.9819,156.996
10.0076,158.472
10.0332,157.053
10.0589,157.775
10.0845,157.639
10.1102,157.339
10.1359,157.484
10.1615,157.719
10.1872,157.27
10.2128,157.123
10.2385,157.65
10.2642,157.108
10.2898,157.757
10.3155,157.315
10.3412,157.367
10.3668,157.397
10.3925,158.284
10.4181,157.107
10.4438,158.466
10.4695,156.697
10.4951,158.523
10.5208,156.641
10.5464,157.773
10.5721,156.97
10.5977,158.907
10.6234,156.61
10.649,158.632
10.6747,157.724
10.7003,158.619
10.726,157.204
10.7517,158.252
10.7773,156.738
10.803,158.675
10.8286,156.759
10.8543,158.661
10.8799,157.797
10.9056,158.009
10.9313,156.784
10.9569,157.645
10.9826,157.301
11.0083,158.167
11.0339,157.292
11.0596,158.03
11.0853,157.337
11.1109,158.038
11.1366,157.786
11.1622,157.222
11.1879,158.539
11.2136,157.47
11.2392,157.768
11.2649,157.49
11.2905,158.327
11.3162,156.5156
11.3419,156.7628
11.3675,157.208
11.3932,157.607
11.4189,157.1516
11.4445,156.842
11.4702,156.219
11.4959,157.882
11.5215,156.127
11.5472,158.115
11.5729,156.098
11.5985,158.05
11.6242,156.619
11.6499,157.52
11.6755,156.549
11.7012,157.942
11.7268,156.351
11.7525,158.11
11.7782,156.443
11.8038,157.657
11.8295,156.645
11.8552,157.774
11.8808,156.611
11.9065,158.23
11.9322,156.998
11.9578,157.42
11.9835,157.083
12.0091,157.288
12.0348,156.762
12.0604,157.089
12.0861,157.47
12.1118,157.274
12.1374,158.02
12.1631,156.947
12.1888,157.835
12.2144,157.499
12.2401,157.301
12.2658,156.565
12.2914,158.532
12.3171,157.137
12.3428,157.788
12.3684,156.947
12.3941,158.061
12.4197,156.729
12.4454,158.352
12.4711,156.208
12.4967,158.895
12.5224,156.677
12.5481,158.06
12.5737,156.577
12.5994,158.151
12.625,156.426
12.6507,158.336
12.6763,156.844
12.702,158.172
12.7277,157.376
12.7533,158.053
12.779,157.116
12.8047,158.514
12.8303,156.437
12.856,157.165
12.8816,157.126
12.9073,158.103
12.933,157.019
12.9586,156.858
12.9843,157.359
13.01,157.563
13.0356,157.443
13.0613,157.34
13.0869,157.414
13.1126,157.71
13.1383,157.913
13.1639,156.262
13.1896,157.864
13.2153,157.58
13.2409,158.122
13.2666,156.983
13.2923,158.805
13.3179,156.851
13.3436,158.449
13.3693,156.786
13.3949,158.59
13.4206,157.282
13.4463,158.203
13.4719,156.368
13.4976,158.517
13.5233,156.946
13.5489,157.883
13.5746,156.708
13.6003,158.589
13.6259,156.95
13.6516,158.444
13.6772,156.929
13.7029,159.091
13.7286,157.26
13.7542,157.736
13.7799,157.249
13.8056,157.161
13.8312,157.0776
13.8569,156.612
13.8826,156.926
13.9083,157.44
13.9339,156.566
13.9596,157.044
13.9852,157.166
14.0109,156.948
14.0366,157.456
14.0622,156.272
14.0879,157.459
14.1136,157.048
14.1392,156.829
14.1649,157.21179999999998
14.1905,157.995
14.2162,156.73
14.2419,157.457
14.2675,156.651
14.2932,157.889
14.3189,157.40460000000002
14.3445,157.656
14.3702,156.667
14.3959,158.16
14.4215,156.658
14.4472,157.945
14.4729,156.097
14.4985,158.25
14.5242,156.184
14.5499,158.366
14.5755,156.841
14.6012,158.22
14.6269,157.193
14.6525,157.786
14.6782,157.056
14.7039,158.262
14.7296,156.586
14.7552,158.148
14.7809,157.19
14.8066,157.822
14.8322,157.715
14.8579,157.089
14.8836,157.085
14.9092,157.656
14.9349,157.566
14.9606,156.336
14.9862,157.228
15.0119,156.905
15.0376,157.678
15.0633,156.979
15.0889,157.902
15.1146,157.232
15.1403,157.752
15.1659,156.419
15.1916,158.238
15.2173,157.484
15.243,158.247
15.2686,156.397
15.2943,158.759
15.32,156.516
15.3456,158.538
15.3713,156.482
15.397,158.491
15.4227,156.752
15.4483,157.99
15.474,156.795
15.4997,158.316
15.5254,156.526
15.551,158.36
15.5767,156.979
15.6024,158.784
15.628,156.986
15.6537,157.697
15.6794,157.698
15.7051,157.935
15.7307,157.541
15.7564,157.818
15.7821,157.256
15.8077,158.238
15.8334,157.564
15.8591,157.448
15.8847,157.909
15.9104,157.536
15.936,158.219
15.9617,156.923
15.9874,158.341
16.0131,157.715
16.0387,157.846
16.0644,157.171
16.0901,158.106
16.1157,156.583
16.1414,158.654
16.167,156.541
16.1927,159.003
16.2184,156.955
16.244,158.133
16.2697,156.372
16.2953,157.944
16.321,156.9058
16.3467,156.3888
16.3723,157.363
16.398,158.383
16.4237,156.119
16.4493,157.407
16.475,156.033
16.5006,157.792
16.5263,155.959
16.552,156.831
16.5776,156.339
16.6033,157.821
16.6289,156.379
16.6546,157.786
16.6803,157.042
16.7059,157.612
16.7316,157.07
16.7573,157.474
16.7829,157.121
16.8086,157.183
16.8343,157.319
16.8599,156.418
16.8856,157.29
16.9113,157.544
16.9369,157.71
16.9626,156.21
16.9883,158.109
17.0139,156.589
17.0396,158.148
17.0652,156.823
17.0909,158.266
17.1166,157.066
17.1422,157.792
17.1679,156.397
17.1936,158.494
17.2192,156.095
17.2449,157.637
17.2706,156.682
17.2962,158.207
17.3219,156.323
17.3475,158.43
17.3732,156.142
17.3989,157.722
17.4245,156.588
17.4502,158.306
17.4758,156.477
17.5015,158.315
17.5272,157.199
17.5528,157.498
17.5785,156.873
17.6042,157.983
17.6298,157.067
17.6555,157.803
17.6811,157.789
17.7068,157.539
17.7325,157.968
17.7581,157.441
17.7838,157.679
17.8095,157.707
17.8351,157.754
17.8608,157.476
17.8865,158.213
17.9121,156.927
17.9378,157.774
17.9635,157.139
17.9891,158.7
18.0148,156.657
18.0404,158.04
18.0661,156.13
18.0918,158.784
18.1174,156.971
18.1431,157.902
18.1687,156.472
18.1944,158.885
18.2201,156.731
18.2457,158.489
18.2714,157.031
18.297,158.002
18.3227,156.444
18.3484,158.471
18.374,157.444
18.3997,158.125
18.4253,157.585
18.451,158.178
18.4766,156.794
18.5023,157.984
18.528,157.462
18.5536,157.455
18.5793,156.917
18.605,157.894
18.6306,158.057
18.6563,157.51
18.6819,157.944
18.7076,157.503
18.7332,157.621
18.7589,157.16
18.7845,155.7898
18.8102,156.4606
18.8359,156.774
18.8615,157.518
18.8872,157.034
18.9128,155.903
18.9385,157.541
18.9641,156.284
18.9898,157.628
19.0155,156.575
19.0411,157.586
19.0668,156.298
19.0925,158.145
19.1181,156.156
19.1438,158.223
19.1694,156.163
19.1951,157.603
19.2208,156.098
19.2464,158.109
19.2721,156.386
19.2977,158.446
19.3234,156.956
19.3491,157.746
19.3747,157.135
19.4004,157.845
19.426,157.015
19.4517,157.964
19.4774,156.811
19.503,158.083
19.5287,157.146
19.5543,157.285
19.58,157.589
19.6057,157.384
19.6313,158.126
19.657,157.839
19.6826,157.752
19.7083,157.645
19.734,157.651
19.7596,157.376
19.7853,157.937
19.8109,156.564
19.8366,157.773
19.8623,157.178
19.8879,158.532
19.9136,156.247
19.9393,157.577
19.9649,156.141
19.9906,158.785
20.0162,156.962
20.0419,158.375
20.0675,156.872
20.0932,158.055
20.1189,156.819
20.1445,158.338
20.1702,156.237
20.1958,158.084
20.2215,157.113
20.2471,158.068
20.2728,156.401
20.2985,157.731
20.3241,156.747
20.3498,158.092
20.3755,157.216
20.4011,157.619
20.4268,156.885
20.4525,158.232
20.4781,157.466
20.5038,157.614
20.5295,157.81
20.5551,157.354
20.5808,157.945
20.6065,157.555
20.6321,158.036
20.6578,157.828
20.6834,158.004
20.7091,157.813
20.7347,158.411
20.7604,156.974
20.7861,158.449
20.8117,156.588
20.8374,157.861
20.863,156.877
20.8887,158.836
20.9144,156.853
20.94,158.804
20.9657,156.896
20.9914,158.35
21.017,156.637
21.0427,158.8
21.0683,156.509
21.094,158.623
21.1197,157.154
21.1453,158.029
21.171,156.453
21.1967,158.592
21.2223,156.74
21.248,158.049
21.2736,157.8
21.2993,157.147
21.325,157.12420000000003
21.3506,156.757
21.3763,156.655
21.402,157.262
21.4276,156.501
21.4533,157.144
21.4789,157.213
21.5046,156.975
21.5303,157.492
21.5559,157.011
21.5816,157.113
21.6072,157.212
21.6329,157.349
21.6586,157.15
21.6842,157.947
21.7099,156.746
21.7355,157.681
21.7612,157.156
21.7869,158.038
21.8125,156.068
21.8382,157.55
21.8639,157.3444
21.8895,158.513
21.9152,156.575
21.9408,158.016
21.9665,156.621
21.9922,157.976
22.0178,156.739
22.0435,158.253
22.0692,156.559
22.0948,158.469
