时间(s),电流(mA)
14.2456,158.14
14.2713,157.801
14.2969,157.62
14.3226,158.427
14.3483,157.384
14.374,158.663
14.3996,158.018
14.4253,158.367
14.451,157.924
14.4766,158.965
14.5023,157.165
14.528,159.131
14.5536,156.95
14.5793,158.454
14.605,156.61
14.6306,158.675
14.6563,157.916
14.682,159.048
14.7076,157.653
14.7333,159.136
14.759,157.183
14.7847,159.395
14.8103,157.112
14.836,158.798
14.8616,157.788
14.8873,158.476
14.913,156.866
14.9387,157.901
14.9643,157.456
14.99,158.743
15.0156,157.374
15.0413,158.614
15.067,157.791
15.0926,158.286
15.1183,158.246
15.144,157.88
15.1696,158.507
15.1953,158.167
15.2209,157.805
15.2466,158.142
15.2723,158.156
15.2979,157.529
15.3236,158.232
15.3493,157.643
15.3749,159.327
15.4006,157.45
15.4263,159.015
15.4519,157.981
15.4776,158.749
15.5033,157.228
15.529,159.367
15.5546,157.624
15.5803,159.118
15.6059,157.712
15.6316,158.967
15.6573,157.481
15.6829,159.072
15.7086,157.85
15.7343,158.787
15.7599,157.342
15.7856,159.132
15.8112,157.916
15.8369,158.65
15.8626,158.069
15.8883,158.758
15.9139,157.669
15.9396,158.971
15.9653,157.805
15.9909,158.763
16.0166,157.917
16.0422,158.401
16.0679,158.65
16.0936,158.068
16.1192,158.45
16.1449,158.078
16.1706,158.363
16.1962,158.41
16.2219,158.004
16.2476,156.746
16.2732,157.051
16.2989,157.245
16.3246,157.446
16.3502,157.306
16.3759,158.235
16.4016,156.537
16.4272,158.101
16.4529,157.405
16.4786,159.64
16.5042,157.235
16.5299,158.618
16.5556,157.228
16.5812,158.385
16.6069,157.89159999999998
16.6326,158.318
16.6583,157.117
16.6839,158.41
16.7096,156.887
16.7353,158.325
16.7609,156.446
16.7866,158.051
16.8123,157.063
16.8379,157.99
16.8636,157.098
16.8893,158.595
16.9149,156.978
16.9406,158.32
16.9662,157.663
16.9919,157.735
17.0176,157.28
17.0432,158.134
17.0689,157.774
17.0946,157.08
17.1203,157.621
17.1459,157.994
17.1716,158.198
17.1973,157.585
17.2229,158.351
17.2486,156.822
17.2743,158.466
17.2999,157.551
17.3256,158.441
17.3513,156.952
17.3769,159.228
17.4026,156.913
17.4283,158.412
17.4539,157.511
17.4796,159.296
17.5053,156.856
17.5309,159.144
17.5566,157.462
17.5823,158.971
17.6079,157.539
17.6336,158.677
17.6593,157.823
17.6849,158.748
17.7106,157.527
17.7363,159.133
17.7619,157.411
17.7876,158.768
17.8133,157.831
17.8389,158.25
17.8646,158.269
17.8902,158.106
17.9159,157.526
17.9416,158.124
17.9672,158.494
17.9929,157.804
18.0185,157.76
18.0442,157.446
18.0699,158.199
18.0955,158.288
18.1212,158.323
18.1469,157.371
18.1726,158.948
18.1982,157.857
18.2239,158.395
18.2495,157.232
18.2752,159.18
18.3009,157.55
18.3265,158.627
18.3522,157.917
18.3778,159.055
18.4035,157.314
18.4292,159.198
18.4548,157.47
18.4805,159.548
18.5062,157.49
18.5318,158.982
18.5575,157.865
18.5832,158.98
18.6088,158.144
18.6345,158.977
18.6602,157.789
18.6858,156.7334
18.7115,157.727
18.7372,157.291
18.7628,157.48579999999998
18.7885,157.541
18.8142,157.205
18.8398,157.665
18.8655,157.477
18.8912,157.464
18.9168,157.2
18.9425,157.676
18.9682,157.727
18.9938,157.308
19.0195,157.319
19.0451,156.785
19.0708,158.389
19.0965,157.214
19.1221,157.998
19.1478,157.562
19.1735,158.656
19.1991,157.899
19.2248,158.896
19.2504,157.465
19.2761,159.046
19.3018,156.708
19.3275,158.03
19.3531,157.248
19.3788,159.335
19.4045,156.862
19.4301,158.322
19.4558,157.661
19.4815,159.12
19.5072,157.149
19.5328,158.986
19.5585,157.372
19.5842,158.954
19.6099,157.721
19.6355,158.156
19.6612,157.66
19.6869,158.618
19.7126,158.014
19.7382,158.65
19.7639,157.784
19.7896,158.88
19.8152,158.042
19.8409,157.835
19.8666,158.655
19.8922,158.026
19.9179,158.44
19.9436,157.886
19.9693,158.384
19.9949,157.492
20.0206,158.654
20.0463,157.54
20.0719,159.066
20.0976,158.029
20.1233,158.263
20.1489,157.434
20.1746,159.123
20.2003,157.552
20.2259,159.147
20.2516,157.265
20.2773,159.507
20.303,157.45
20.3286,158.793
20.3543,158.079
20.38,159.092
20.4057,157.147
20.4313,159.002
20.457,157.817
20.4827,158.598
20.5084,157.015
20.5341,158.552
20.5597,158.242
20.5854,158.493
20.6111,157.279
20.6368,157.74
20.6624,157.948
20.6881,158.892
20.7138,157.57
20.7395,157.582
20.7651,157.904
20.7908,158.281
20.8165,158.671
20.8421,157.662
20.8678,158.275
20.8935,157.975
20.9192,158.744
20.9448,157.451
20.9705,159.205
20.9962,157.805
21.0219,158.313
21.0475,157.228
21.0732,159.39
21.0989,157.332
21.1246,159.033
21.1502,157.653
21.1759,158.835
21.2016,157.029
21.2273,158.271
21.2529,157.194
21.2786,156.6758
21.3043,156.904
21.3299,158.417
21.3556,156.927
21.3813,158.321
21.407,157.208
21.4326,157.881
21.4583,157.036
21.484,158.399
21.5096,156.501
21.5353,157.797
21.561,157.67
21.5867,158.314
21.6123,157.502
21.638,158.305
21.6637,157.363
21.6894,157.478
21.715,157.841
21.7407,158.079
21.7664,157.642
21.7921,158.055
21.8177,157.895
21.8434,156.413
21.8691,158.373
21.8947,158.133
21.9204,157.898
21.9461,157.005
21.9717,158.946
21.9974,157.639
22.0231,158.348
