时间(s),电流(mA)
9.8314,158.334
9.8571,159.754
9.8828,158.183
9.9085,159.49
9.9341,157.672
9.9598,159.109
9.9855,158.003
10.0112,159.046
10.0368,157.859
10.0625,159.283
10.0882,157.421
10.1139,159.643
10.1395,157.453
10.1652,158.33159999999998
10.1909,157.602
10.2165,159.054
10.2422,157.906
10.2679,159.0
10.2936,157.783
10.3192,159.436
10.3449,157.482
10.3706,158.763
10.3962,157.994
10.4219,158.646
10.4476,157.919
10.4733,159.28
10.4989,157.875
10.5246,159.09
10.5503,158.311
10.5759,158.42
10.6016,158.626
10.6273,157.978
10.653,158.602
10.6786,158.429
10.7043,158.376
10.73,158.253
10.7556,159.027
10.7813,158.715
10.807,156.582
10.8326,157.3598
10.8583,157.20700000000002
10.884,157.515
10.9096,157.909
10.9353,157.094
10.961,158.524
10.9866,157.36
11.0123,158.475
11.038,157.059
11.0636,159.06
11.0893,157.244
11.115,158.85
11.1406,156.969
11.1663,158.331
11.192,157.291
11.2177,158.277
11.2433,157.501
11.269,158.64
11.2947,156.861
11.3203,159.114
11.346,157.36
11.3717,158.426
11.3973,157.784
11.423,158.137
11.4487,158.102
11.4743,158.507
11.5,158.094
11.5257,158.615
11.5513,157.948
11.577,158.802
11.6027,158.215
11.6283,157.598
11.654,158.911
11.6797,157.729
11.7053,158.667
11.731,157.451
11.7567,158.581
11.7823,158.201
11.808,158.68
11.8337,157.684
11.8593,159.464
11.885,157.278
11.9107,159.279
11.9364,157.086
11.962,159.206
11.9877,157.303
12.0134,158.55
12.039,158.057
12.0647,159.411
12.0904,157.729
12.116,159.149
12.1417,157.318
12.1674,159.464
12.1931,157.508
12.2187,158.712
12.2444,157.985
12.2701,159.039
12.2957,158.548
12.3214,158.651
12.3471,157.484
12.3728,157.829
12.3984,157.645
12.4241,159.102
12.4498,158.205
12.4754,158.996
12.5011,158.0
12.5268,158.155
12.5525,158.821
12.5781,158.178
12.6038,158.819
12.6295,157.074
12.6551,158.279
12.6808,157.773
12.7065,159.0
12.7321,157.163
12.7578,159.415
12.7834,157.286
12.8091,158.769
12.8348,157.4
12.8604,159.073
12.8861,157.91
12.9118,159.406
12.9374,156.967
12.9631,159.2
12.9888,158.073
13.0145,159.255
13.0401,157.027
13.0658,158.971
13.0915,158.141
13.1171,158.749
13.1428,157.867
13.1685,159.367
13.1942,157.837
13.2198,159.047
13.2455,157.591
13.2712,159.095
13.2968,158.352
13.3225,157.042
13.3482,157.6506
13.3739,157.383
13.3995,157.742
13.4252,157.734
13.4509,157.531
13.4765,157.484
13.5022,157.844
13.5279,157.675
13.5536,158.025
13.5792,158.097
13.6049,158.057
13.6306,157.244
13.6563,158.82
13.6819,157.221
13.7076,158.672
13.7333,157.293
13.759,158.862
13.7847,157.837
13.8103,158.489
13.836,157.399
13.8617,159.153
13.8874,157.478
13.913,159.281
13.9387,157.036
13.9644,159.325
13.9901,157.541
14.0157,158.523
14.0414,157.99
14.0671,158.879
14.0927,157.227
14.1184,158.818
14.1441,158.378
14.1698,158.838
14.1954,158.045
14.2211,158.507
14.2468,157.945
14.2724,159.104
14.2981,158.141
14.3238,158.675
14.3495,158.789
14.3751,158.296
14.4008,158.489
14.4265,157.723
14.4522,158.86
14.4778,158.398
14.5035,158.383
14.5292,157.977
14.5548,158.927
14.5805,157.486
14.6062,158.775
14.6319,158.141
14.6575,159.217
14.6832,158.103
14.7089,159.306
14.7346,157.404
14.7602,159.843
14.7859,157.344
14.8116,158.868
14.8372,158.099
14.8629,159.443
14.8886,157.825
14.9142,158.965
14.9399,158.071
14.9656,158.5188
14.9912,158.38
15.0169,159.402
15.0426,157.776
15.0682,159.019
15.0939,158.119
15.1196,158.584
15.1452,158.328
15.1709,158.856
15.1966,158.072
15.2223,159.108
15.2479,158.341
15.2736,158.643
15.2993,158.234
15.325,158.502
15.3506,159.503
15.3763,158.111
15.402,158.742
15.4276,158.196
15.4533,158.775
15.479,158.614
15.5047,158.977
15.5303,158.258
15.556,159.715
15.5817,157.648
15.6074,159.465
15.633,157.822
15.6587,159.474
15.6844,158.094
15.7101,159.182
15.7357,158.129
15.7614,159.616
15.7871,157.626
15.8128,156.7978
15.8384,157.811
15.8641,157.0696
15.8898,157.928
15.9155,158.085
15.9411,157.36
15.9668,158.123
15.9925,157.378
16.0181,158.621
16.0438,157.42
16.0695,158.799
16.0952,157.26
16.1208,158.247
16.1465,157.691
16.1722,157.967
16.1979,158.208
16.2235,158.186
16.2492,158.082
16.2749,158.202
16.3006,157.794
16.3262,158.372
16.3519,158.667
16.3776,157.788
16.4033,158.84
16.4289,157.67
16.4546,158.523
16.4803,157.821
16.5059,159.284
16.5316,157.667
16.5573,159.181
16.583,157.173
16.6086,158.874
16.6343,157.927
16.66,158.805
16.6857,157.63
16.7113,159.246
16.737,157.539
16.7627,159.367
16.7884,157.371
16.814,159.534
16.8397,158.143
16.8654,159.254
16.891,158.385
16.9167,158.787
16.9424,158.028
16.968,159.039
16.9937,157.584
17.0194,159.163
17.0451,158.084
17.0707,158.801
17.0964,158.556
17.1221,158.395
17.1477,158.98
17.1734,158.835
17.1991,158.525
17.2247,158.757
17.2504,158.452
17.2761,158.344
17.3018,158.492
17.3274,158.221
17.3531,159.557
17.3788,158.007
17.4044,159.649
17.4301,158.055
17.4558,159.253
17.4814,158.078
17.5071,158.886
17.5328,158.115
17.5585,159.617
17.5841,157.239
17.6098,158.41
17.6355,158.043
17.6611,159.5
17.6868,157.651
17.7125,159.261
17.7382,158.561
17.7638,159.161
17.7895,157.764
17.8152,159.444
17.8408,158.134
17.8665,159.661
17.8922,158.088
17.9179,158.989
17.9435,158.341
17.9692,158.754
17.9949,158.325
18.0205,158.672
18.0462,158.46
18.0719,159.286
18.0976,158.64
18.1232,158.827
18.1489,158.908
18.1746,158.221
18.2003,159.588
18.2259,158.604
18.2516,159.026
18.2773,158.136
18.3029,158.859
18.3286,157.1866
18.3543,157.8298
18.3799,157.293
18.4056,158.543
18.4313,158.713
18.457,158.786
18.4826,157.375
18.5083,159.032
18.534,157.014
18.5596,159.293
18.5853,157.159
18.611,159.025
18.6367,157.413
18.6623,158.61
18.688,157.767
18.7137,158.865
18.7394,157.267
18.765,158.959
18.7907,157.173
18.8164,159.163
18.8165,157.854
18.8677,158.503
18.8934,158.147
18.9191,158.617
18.9447,158.286
18.9704,158.392
18.9961,157.888
19.0217,159.074
19.0474,158.206
19.0731,157.894
19.0987,158.379
19.1244,158.599
19.1501,158.36
19.1757,158.173
19.2014,158.769
19.2271,158.37
19.2528,159.454
19.2784,157.558
19.3041,159.487
19.3298,158.325
19.3555,159.396
19.3811,158.37
19.4068,159.364
19.4325,157.967
19.4581,159.501
19.4838,157.502
19.5095,159.825
19.5352,157.549
19.5608,159.468
19.5865,158.12
19.6122,159.054
19.6379,157.415
19.6635,159.519
19.6892,158.004
19.7149,159.401
19.7405,158.855
19.7662,158.878
19.7919,158.159
19.8175,159.137
19.8432,157.88
19.8689,159.356
19.8945,158.36
19.9202,158.682
19.9458,158.625
19.9715,158.632
19.9972,158.905
20.0229,158.63
20.0485,159.307
20.0742,159.081
20.0999,158.945
20.1255,158.816
20.1512,159.228
20.1769,158.273
20.2025,159.657
20.2282,158.121
20.2539,159.567
20.2795,157.859
20.3052,159.185
20.3309,158.209
20.3565,159.098
20.3822,157.101
20.4079,159.543
20.4335,157.838
20.4592,159.185
20.4849,157.948
20.5105,159.596
20.5362,157.306
20.5619,158.79
20.5875,158.117
20.6132,159.069
20.6389,157.825
20.6645,159.618
20.6902,157.71
20.7159,159.716
20.7415,158.257
20.7672,158.743
20.7929,158.535
20.8186,157.689
20.8442,158.01439999999997
20.8699,157.626
20.8956,157.825
20.9212,158.397
20.9469,157.589
20.9726,158.062
20.9983,158.18
21.0239,157.801
21.0496,158.51
21.0753,157.751
21.1009,158.782
21.1266,158.193
21.1523,158.41
21.178,158.124
21.2036,158.89
21.2293,157.696
21.255,159.113
21.2806,156.982
21.3063,159.214
21.332,157.354
21.3576,158.34
21.3833,157.053
21.409,159.509
21.4346,157.201
21.4603,159.004
21.486,157.521
21.5117,158.957
21.5373,157.806
21.563,158.968
21.5887,157.841
21.6143,159.571
21.64,157.684
21.6657,159.024
21.6913,157.78
21.717,158.839
21.7427,158.284
21.7684,158.337
21.794,158.442
21.8197,158.834
21.8454,158.278
21.871,158.539
21.8967,158.422
21.9224,158.9
21.9481,158.737
21.9737,158.058
21.9994,159.23
22.0251,157.891
22.0507,158.752
22.0764,158.007
22.1021,158.987
22.1277,158.228
22.1534,158.977
22.1791,157.685
22.2047,159.769
22.2304,157.647
22.2561,159.738
22.2817,157.719
22.3074,159.672
22.3331,158.307
22.3587,159.283
22.3844,157.813
22.4101,159.497
22.4358,157.643
22.4614,159.572
22.4871,157.519
22.5128,159.513
22.5384,158.056
22.5641,159.018
22.5897,158.223
22.6154,158.77
22.6411,158.112
22.6667,158.916
22.6924,157.922
22.7181,159.151
22.7438,158.281
22.7694,158.788
22.7951,158.714
22.8208,158.133
22.8464,158.713
22.8721,158.187
22.8978,158.522
22.9234,158.676
22.9491,158.458
22.9748,157.682
23.0004,159.362
23.0261,158.387
23.0517,158.781
23.0774,158.101
23.1031,159.406
23.1287,158.142
23.1544,159.54
23.1801,157.251
23.2057,158.4384
23.2314,157.822
23.2571,159.44
23.2827,158.139
23.3084,158.939
23.3341,157.718
23.3597,156.94400000000002
