t,F
4.989600,174.007000
4.990400,177.884000
4.991200,179.170000
4.992000,178.425000
4.992800,178.102000
4.993600,173.107000
4.994400,163.423000
4.995200,159.597000
4.996000,161.862000
4.996800,159.399000
4.997600,149.294000
4.998400,154.214000
4.999200,162.991000
5.000000,161.939000
5.000800,158.529000
5.001600,158.089000
5.002400,157.918000
5.003200,157.241000
5.004000,160.730000
5.004800,165.099000
5.005600,156.873000
5.006400,147.659000
5.007200,142.613000
5.008000,141.238000
5.008800,141.229000
5.009600,146.805000
5.010400,155.928000
5.011200,161.636000
5.012000,161.735000
5.012800,161.475000
5.013600,161.394000
5.014400,161.621000
5.015200,163.265000
5.016000,166.627000
5.016800,162.855000
5.017600,151.966000
5.018400,159.003000
5.019200,167.632000
5.020000,164.171000
5.020800,161.097000
5.021600,160.986000
5.022400,161.446000
5.023200,161.515000
5.024000,164.569000
5.024800,168.300000
5.025600,163.266000
5.026400,160.962000
5.027200,159.819000
5.028000,160.386000
5.028800,157.538000
5.029600,155.840000
5.030400,156.847000
5.031200,157.504000
5.032000,157.613000
5.032800,157.840000
5.033600,157.832000
5.034400,158.345000
5.035200,158.472000
5.036000,162.963000
5.036800,160.751000
5.037600,153.790000
5.038400,166.087000
5.039200,179.687000
5.040000,183.297000
5.040800,180.234000
5.041600,179.178000
5.042400,177.819000
5.043200,173.296000
5.044000,166.796000
5.044800,165.639000
5.045600,159.568000
5.046400,158.310000
5.047200,159.151000
5.048100,158.848000
5.048900,154.225000
5.049700,152.480000
5.050400,154.921000
5.051300,157.693000
5.052100,157.185000
5.052900,157.040000
5.053700,157.038000
5.054500,158.918000
5.055300,157.484000
5.056100,153.174000
5.056900,143.549000
5.057700,132.924000
5.058500,140.412000
5.059300,151.821000
5.060100,158.004000
5.060900,160.120000
5.061700,161.515000
5.062500,161.810000
5.063300,162.425000
5.064100,172.805000
5.064900,175.819000
5.065700,165.265000
5.066500,163.690000
5.067300,165.848000
5.068100,165.656000
5.068900,160.399000
5.069700,159.404000
5.070500,159.901000
5.071300,160.418000
5.072100,159.396000
5.072900,159.390000
5.073700,160.526000
5.074500,162.651000
5.075300,162.291000
5.076100,164.230000
5.076900,157.189000
5.077700,149.124000
5.078500,157.061000
5.079300,164.667000
5.080100,162.886000
5.080900,159.932000
5.081700,158.995000
5.082500,158.293000
5.083300,158.486000
