t,F
53.661000,158.772000
53.686600,157.121000
53.712300,158.909000
53.738000,157.826000
53.763600,158.858000
53.789300,157.313000
53.815000,159.495000
53.840600,157.066000
53.866300,159.125000
53.866400,156.932000
53.917600,159.114000
53.943300,157.806000
53.969000,158.486000
53.994600,157.055000
54.020300,159.147000
54.045900,157.013000
54.071600,158.259000
54.097300,157.458000
54.122900,158.983000
54.148600,157.562000
54.174300,159.303000
54.199900,157.719000
54.225600,159.238000
54.251300,157.853000
54.276900,158.238000
54.302600,158.186000
54.328300,158.395000
54.353900,157.771000
54.379600,158.255000
54.405300,158.526000
54.430900,158.057000
54.456600,158.693000
54.482300,155.751000
54.507900,152.204000
54.533600,157.800000
54.559300,157.509000
54.584900,157.308000
54.610600,158.070000
54.636300,156.931000
54.662000,158.143000
54.687600,156.154000
54.713300,158.386000
54.738900,157.043000
54.764600,158.062000
54.790300,157.078000
54.815900,158.268000
54.841600,156.938000
54.867300,158.594000
54.892900,157.007000
54.918600,159.359000
54.944200,156.788000
54.969900,158.349000
54.995600,157.066000
55.021200,158.294000
55.046900,157.009000
55.072600,158.056000
55.098200,157.140000
55.123900,158.683000
55.149600,156.611000
55.175200,158.211000
55.200900,156.896000
55.226600,158.113000
55.252200,157.750000
55.277900,157.724000
55.303600,157.895000
55.329200,158.578000
55.354900,157.910000
55.380600,158.130000
55.406300,158.021000
55.431900,158.063000
55.457600,158.454000
55.483200,156.251000
55.508900,158.968000
55.534600,158.382000
55.560300,158.409000
55.585900,157.373000
55.611600,158.455000
55.637300,156.722000
55.663000,158.049000
55.688600,156.889000
55.714300,159.248000
55.740000,156.958000
55.765600,158.848000
55.791300,156.970000
55.817000,158.822000
55.842600,157.657000
55.868300,158.552000
55.894000,157.415000
55.919600,159.026000
55.945300,157.351000
55.971000,159.079000
55.996600,157.242000
56.022300,159.175000
56.048000,157.741000
56.073700,158.302000
56.099300,158.207000
56.125000,158.513000
56.150700,157.794000
56.176300,158.293000
56.202000,157.616000
56.227700,158.799000
56.253400,158.044000
56.279000,157.877000
56.304700,158.202000
56.330400,157.481000
56.356000,158.327000
56.381700,157.468000
56.407400,158.434000
56.433100,158.374000
56.458700,158.130000
56.484400,157.527000
56.510100,158.567000
56.535700,156.962000
56.561400,158.199000
56.587100,156.646000
56.612800,158.756000
56.638400,156.976000
56.664100,158.288000
56.689800,157.165000
56.715400,158.679000
56.741100,157.008000
56.766800,158.821000
56.792400,156.894000
56.818100,159.394000
56.843800,156.887000
56.869500,158.351000
56.895100,157.275000
56.920800,158.985000
56.946500,157.927000
56.972200,157.578000
56.997800,151.385000
57.023500,157.280000
57.049200,157.068000
57.074800,157.140000
57.100500,156.908000
57.126200,158.256000
57.151800,157.021000
57.177500,157.896000
57.203200,157.203000
57.228900,157.313000
57.254500,157.690000
57.280200,157.145000
57.305900,157.508000
57.331600,157.598000
57.357200,157.886000
57.382900,156.825000
57.408600,158.540000
57.434300,156.940000
57.459900,158.335000
57.485600,157.184000
57.511200,158.550000
57.536900,157.275000
57.562600,158.314000
57.588200,157.020000
57.613900,159.164000
57.639600,156.583000
57.665200,158.791000
57.690900,156.675000
57.716600,158.227000
57.742300,156.495000
57.767900,158.684000
57.793600,156.771000
57.819300,158.959000
57.845000,157.176000
57.870600,158.099000
57.896300,157.558000
57.922000,158.667000
57.947600,157.253000
57.973300,158.441000
57.999000,157.053000
58.024600,158.517000
58.050300,157.492000
58.076000,157.838000
58.101600,158.070000
58.127300,157.758000
58.153000,157.797000
58.178600,157.859000
58.204300,157.925000
58.230000,157.823000
58.255600,157.766000
58.281300,157.724000
58.307000,158.620000
58.332600,157.078000
58.358300,158.467000
58.384000,157.134000
58.409700,158.697000
58.435300,157.272000
58.461000,158.163000
58.486700,156.770000
58.512300,159.038000
58.538000,156.987000
58.563700,158.384000
58.589400,157.264000
58.615000,158.740000
58.640700,156.818000
58.666400,158.875000
58.692000,156.809000
58.717700,159.433000
58.743400,156.901000
58.769100,158.432000
58.794700,157.238000
58.820400,158.509000
58.846100,157.693000
58.871700,158.000000
58.897400,157.504000
58.923100,158.816000
58.948800,157.417000
58.974400,158.104000
59.000100,157.473000
59.025800,158.058000
59.051400,158.018000
59.077100,157.477000
59.102800,158.448000
59.128400,158.135000
59.154100,157.983000
59.179800,158.042000
59.205500,158.134000
59.231100,157.533000
59.256800,158.323000
59.282500,157.424000
59.308200,159.266000
59.333800,157.478000
59.359500,158.674000
59.385200,157.151000
59.410900,158.530000
59.436500,157.525000
59.462200,158.641000
59.487900,153.295000
59.513500,155.372000
59.539200,157.764000
59.564900,158.509000
59.590500,156.695000
59.616200,158.484000
59.641900,157.032000
59.667500,158.160000
59.693200,157.393000
59.718900,158.318000
59.744600,156.531000
59.770200,158.723000
59.795900,157.012000
59.821600,158.613000
59.847300,157.206000
59.872900,157.743000
59.898600,157.729000
59.924300,158.045000
59.949900,157.516000
59.975600,158.057000
60.001300,158.211000
60.026900,158.293000
60.052600,158.619000
60.078300,157.753000
60.104000,158.020000
60.129600,157.743000
60.155300,157.754000
60.181000,157.490000
60.206600,158.745000
60.232300,157.071000
60.258000,158.713000
60.283700,157.196000
60.309300,158.812000
60.335000,156.968000
60.360700,158.135000
60.386300,157.047000
60.412000,158.421000
60.437700,156.268000
60.463400,158.313000
60.489000,157.864000
60.514700,158.798000
60.540400,156.699000
60.566000,158.429000
60.591700,156.449000
60.617400,158.984000
60.643100,157.068000
60.668700,158.553000
60.694400,157.511000
60.720100,158.114000
60.745700,156.501000
60.771400,158.570000
60.797100,157.578000
60.822700,158.063000
60.848400,157.737000
60.874100,157.862000
60.899700,157.398000
60.925400,158.242000
60.951000,158.276000
60.976700,157.561000
61.002400,158.282000
61.028100,158.145000
61.053700,158.161000
61.079400,157.868000
61.105100,158.470000
61.130700,157.852000
61.156400,158.768000
61.182000,157.401000
61.207700,159.260000
61.233400,157.408000
61.259100,158.990000
61.284700,157.576000
61.310400,158.995000
61.336100,157.676000
61.361700,158.682000
61.387400,156.790000
61.413100,159.548000
61.438700,157.195000
61.464400,159.324000
61.490100,157.403000
61.515700,158.728000
61.541400,157.241000
61.567100,158.530000
61.592800,157.933000
61.618400,158.899000
61.644100,156.957000
61.669800,158.778000
61.695400,157.159000
61.721100,158.879000
61.746800,157.967000
61.772500,157.872000
61.798100,157.844000
61.823800,157.977000
61.849500,157.819000
61.875100,158.099000
61.900800,157.917000
61.926400,158.580000
61.952100,158.013000
61.977800,155.388000
62.003400,152.564000
62.029100,158.008000
62.054800,158.187000
62.080400,156.540000
62.106100,157.718000
62.131800,157.270000
62.157400,157.679000
62.183100,157.089000
62.208800,158.768000
62.234400,156.854000
62.260100,158.661000
62.285800,156.489000
62.311500,158.811000
62.337100,156.708000
62.362800,158.136000
62.388500,157.041000
62.414100,158.662000
62.439800,157.369000
62.465500,158.738000
62.491100,157.168000
62.516800,158.932000
62.542500,156.969000
